materia,trimestre,seccion,estudiante_id,hito,semilla,total_trimestre_real,prediccion_lstm,prediccion_media,prediccion_extrapolacion
Computación Emergente,2526-3,1,anon_295,4,42,3.0,0.8790294,2.0,0.0
Computación Emergente,2526-3,1,anon_296,4,42,0.0,0.29102778,2.0,0.0
Computación Emergente,2526-3,1,anon_297,4,42,16.0,13.908496,2.0,24.0
Computación Emergente,2526-3,1,anon_298,4,42,6.0,9.79025,2.0,15.0
Computación Emergente,2526-3,1,anon_299,4,42,0.0,0.29989624,2.0,0.0
Computación Emergente,2526-3,1,anon_300,4,42,27.0,18.968319,2.0,39.0
Computación Emergente,2526-3,1,anon_301,4,42,12.0,8.632176,2.0,18.0
Computación Emergente,2526-3,1,anon_302,4,42,0.0,0.15842414,2.0,0.0
Computación Emergente,2526-3,1,anon_303,4,42,9.0,10.349999,2.0,18.0
Computación Emergente,2526-3,1,anon_304,4,42,0.0,0.9636184,2.0,0.0
Computación Emergente,2526-3,1,anon_305,4,42,12.0,15.307835,2.0,27.0
Computación Emergente,2526-3,1,anon_306,4,42,11.0,6.2284756,2.0,9.0
Computación Emergente,2526-3,1,anon_307,4,42,0.0,0.3426534,2.0,0.0
Computación Emergente,2526-3,1,anon_308,4,42,9.0,11.649308,2.0,21.0
Computación Emergente,2526-3,1,anon_309,4,42,2.0,0.35567963,2.0,0.0
Computación Emergente,2526-3,1,anon_310,4,42,8.0,13.498773,2.0,24.0
Computación Emergente,2526-3,1,anon_311,4,42,0.0,0.37006485,2.0,0.0
Computación Emergente,2526-3,1,anon_312,4,42,7.0,7.2152367,2.0,12.0
Computación Emergente,2526-3,1,anon_313,4,42,1.0,1.8857334,2.0,3.0
Computación Emergente,2526-3,1,anon_314,4,42,1.0,1.2247393,2.0,3.0
Computación Emergente,2526-3,1,anon_315,4,42,1.0,1.519739,2.0,3.0
Computación Emergente,2526-3,1,anon_316,4,42,11.0,12.537343,2.0,21.0
Computación Emergente,2526-3,1,anon_317,4,42,0.0,1.110612,2.0,0.0
Computación Emergente,2526-3,1,anon_318,4,42,0.0,0.21592355,2.0,0.0
Computación Emergente,2526-3,1,anon_319,4,42,22.0,8.280644,2.0,15.0
Computación Emergente,2526-3,1,anon_320,4,42,3.0,1.3426951,2.0,3.0
Computación Emergente,2526-3,1,anon_321,4,42,3.0,6.1708965,2.0,9.0
Computación Emergente,2425-3,1,anon_148,6,42,1.0,2.9959507,4.2110090255737305,2.0
Computación Emergente,2425-3,1,anon_149,6,42,5.0,2.9519463,4.2110090255737305,2.0
Computación Emergente,2425-3,1,anon_150,6,42,4.0,2.9075341,4.2110090255737305,2.0
Computación Emergente,2425-3,1,anon_151,6,42,1.0,1.4041622,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_152,6,42,4.0,2.4356248,4.2110090255737305,2.0
Computación Emergente,2425-3,1,anon_153,6,42,0.0,1.3014815,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_154,6,42,0.0,1.2517067,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_155,6,42,5.0,4.1330113,4.2110090255737305,4.0
Computación Emergente,2425-3,1,anon_156,6,42,0.0,1.5158051,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_157,6,42,2.0,1.4727753,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_158,6,42,0.0,1.4302634,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_159,6,42,1.0,2.5050151,4.2110090255737305,2.0
Computación Emergente,2425-3,1,anon_160,6,42,1.0,2.047571,4.2110090255737305,2.0
Computación Emergente,2425-3,1,anon_161,6,42,0.0,0.9403876,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_162,6,42,0.0,1.6439204,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_163,6,42,0.0,1.619663,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_164,6,42,5.0,5.112791,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_165,6,42,6.0,3.6072743,4.2110090255737305,4.0
Computación Emergente,2425-3,1,anon_166,6,42,2.0,1.1202135,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_167,6,42,0.0,1.523428,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_168,6,42,5.0,3.934455,4.2110090255737305,4.0
Computación Emergente,2425-3,1,anon_169,6,42,0.0,1.0227456,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_170,6,42,0.0,1.4525753,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_171,6,42,3.0,3.368225,4.2110090255737305,4.0
Computación Emergente,2425-3,1,anon_172,6,42,0.0,0.93746763,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_173,6,42,6.0,4.7187557,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_174,6,42,6.0,3.6992495,4.2110090255737305,4.0
Computación Emergente,2425-3,1,anon_175,6,42,0.0,0.5414412,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_176,6,42,6.0,4.603653,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_177,6,42,3.0,0.5068605,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_178,6,42,3.0,2.3588746,4.2110090255737305,2.0
Computación Emergente,2425-3,1,anon_179,6,42,0.0,0.78630084,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_180,6,42,0.0,0.76988184,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_181,6,42,3.0,0.75465775,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_182,6,42,4.0,0.7405879,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_183,6,42,7.0,4.3788233,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_184,6,42,1.0,1.4531221,4.2110090255737305,2.0
Computación Emergente,2425-3,1,anon_185,6,42,0.0,0.41113806,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_185,6,42,0.0,0.56131244,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_186,6,42,0.0,1.5962532,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_187,6,42,7.0,7.1235886,4.2110090255737305,8.0
Computación Emergente,2425-3,2,anon_188,6,42,0.0,1.4891431,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_189,6,42,2.0,2.9115129,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_190,6,42,0.0,1.3844345,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_191,6,42,0.0,1.3334932,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_192,6,42,5.0,5.1051188,4.2110090255737305,6.0
Computación Emergente,2425-3,2,anon_193,6,42,0.0,1.6537297,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_194,6,42,1.0,1.1883891,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_195,6,42,0.0,1.1430464,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_196,6,42,1.0,2.1796885,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_197,6,42,0.0,1.057481,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_198,6,42,2.0,1.0173786,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_199,6,42,1.0,2.8304167,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_200,6,42,4.0,5.354066,4.2110090255737305,6.0
Computación Emergente,2425-3,2,anon_201,6,42,0.0,1.4068877,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_202,6,42,1.0,2.5739162,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_203,6,42,0.0,0.84459484,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_204,6,42,3.0,4.0401115,4.2110090255737305,4.0
Computación Emergente,2425-3,2,anon_205,6,42,0.0,1.2994837,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_206,6,42,1.0,2.0529041,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_207,6,42,0.0,0.73895496,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_208,6,42,1.0,2.0003474,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_209,6,42,1.0,1.206082,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_210,6,42,0.0,1.1850898,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_211,6,42,0.0,1.1650586,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_212,6,42,0.0,0.64381635,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_213,6,42,1.0,1.9433935,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_214,6,42,0.0,0.615934,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_215,6,42,0.0,0.6039485,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_216,6,42,1.0,2.3764365,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_217,6,42,0.0,0.5836041,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_218,6,42,1.0,1.8281305,4.2110090255737305,2.0
Computación Emergente,2425-3,2,anon_219,6,42,2.0,0.56771994,4.2110090255737305,0.0
Computación Emergente,2526-1,1,anon_174,6,42,0.0,2.158115,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_205,6,42,0.0,1.0172884,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_212,6,42,1.0,1.326595,3.097402572631836,2.0
Computación Emergente,2526-1,1,anon_220,6,42,1.0,2.6692834,3.097402572631836,2.0
Computación Emergente,2526-1,1,anon_221,6,42,13.0,11.796504,3.097402572631836,14.0
Computación Emergente,2526-1,1,anon_222,6,42,1.0,2.4497952,3.097402572631836,2.0
Computación Emergente,2526-1,1,anon_223,6,42,3.0,4.744711,3.097402572631836,6.0
Computación Emergente,2526-1,1,anon_224,6,42,8.0,10.610205,3.097402572631836,12.0
Computación Emergente,2526-1,1,anon_225,6,42,1.0,3.1607232,3.097402572631836,2.0
Computación Emergente,2526-1,1,anon_226,6,42,5.0,4.4717584,3.097402572631836,6.0
Computación Emergente,2526-1,1,anon_227,6,42,4.0,4.5856776,3.097402572631836,6.0
Computación Emergente,2526-1,1,anon_228,6,42,15.0,14.137117,3.097402572631836,18.0
Computación Emergente,2526-1,1,anon_229,6,42,1.0,1.900516,3.097402572631836,2.0
Computación Emergente,2526-1,1,anon_230,6,42,1.0,2.0524526,3.097402572631836,2.0
Computación Emergente,2526-1,1,anon_231,6,42,4.0,6.5266967,3.097402572631836,6.0
Computación Emergente,2526-1,1,anon_232,6,42,8.0,11.535254,3.097402572631836,14.0
Computación Emergente,2526-1,1,anon_233,6,42,0.0,1.1991571,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_234,6,42,5.0,6.856235,3.097402572631836,10.0
Computación Emergente,2526-1,1,anon_235,6,42,13.0,8.623282,3.097402572631836,10.0
Computación Emergente,2526-1,1,anon_236,6,42,2.0,0.9065219,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_237,6,42,13.0,11.300865,3.097402572631836,14.0
Computación Emergente,2526-1,1,anon_238,6,42,0.0,0.35908186,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_239,6,42,1.0,2.0067697,3.097402572631836,2.0
Computación Emergente,2526-1,1,anon_240,6,42,0.0,0.29224312,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_241,6,42,0.0,0.6695847,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_242,6,42,1.0,1.8637218,3.097402572631836,2.0
Computación Emergente,2526-1,1,anon_243,6,42,0.0,0.5562069,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_244,6,42,0.0,0.15276766,3.097402572631836,0.0
Computación Emergente,2526-2,1,anon_174,6,42,0.0,0.71782106,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_222,6,42,0.0,0.23554754,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_244,6,42,0.0,0.30865335,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_245,6,42,1.0,2.5908427,3.645390033721924,2.0
Computación Emergente,2526-2,1,anon_246,6,42,0.0,0.24849248,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_247,6,42,6.0,5.3317432,3.645390033721924,8.0
Computación Emergente,2526-2,1,anon_248,6,42,0.0,0.21402216,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_249,6,42,0.0,0.20536733,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_250,6,42,10.0,10.038582,3.645390033721924,12.0
Computación Emergente,2526-2,1,anon_251,6,42,2.0,3.964291,3.645390033721924,4.0
Computación Emergente,2526-2,1,anon_252,6,42,9.0,11.743082,3.645390033721924,14.0
Computación Emergente,2526-2,1,anon_253,6,42,0.0,0.18372023,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_254,6,42,0.0,0.8163637,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_255,6,42,0.0,0.80478364,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_256,6,42,0.0,0.17953968,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_257,6,42,4.0,4.9685893,3.645390033721924,6.0
Computación Emergente,2526-2,1,anon_258,6,42,1.0,1.8475103,3.645390033721924,2.0
Computación Emergente,2526-2,1,anon_259,6,42,0.0,0.7650546,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_260,6,42,5.0,5.673451,3.645390033721924,8.0
Computación Emergente,2526-2,1,anon_261,6,42,0.0,0.19066441,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_262,6,42,1.0,1.4889338,3.645390033721924,2.0
Computación Emergente,2526-2,1,anon_263,6,42,0.0,0.20014012,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_264,6,42,0.0,0.20577157,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_265,6,42,1.0,1.4238874,3.645390033721924,2.0
Computación Emergente,2526-2,1,anon_266,6,42,1.0,2.195527,3.645390033721924,2.0
Computación Emergente,2526-2,1,anon_267,6,42,0.0,0.71495706,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_268,6,42,1.0,1.5024599,3.645390033721924,2.0
Computación Emergente,2526-2,1,anon_269,6,42,0.0,0.7112336,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_270,6,42,0.0,0.71036434,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_271,6,42,0.0,0.26820862,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_272,6,42,0.0,0.7105789,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_273,6,42,0.0,0.2877946,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_274,6,42,0.0,0.29807425,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_275,6,42,2.0,3.3907542,3.645390033721924,4.0
Computación Emergente,2526-2,1,anon_276,6,42,3.0,4.1862593,3.645390033721924,6.0
Computación Emergente,2526-2,1,anon_277,6,42,1.0,1.5645249,3.645390033721924,2.0
Computación Emergente,2526-2,1,anon_278,6,42,0.0,0.7309014,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_279,6,42,12.0,8.206789,3.645390033721924,12.0
Computación Emergente,2526-2,1,anon_280,6,42,1.0,1.9633,3.645390033721924,2.0
Computación Emergente,2526-2,1,anon_281,6,42,3.0,1.4299368,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_282,6,42,0.0,0.75508696,3.645390033721924,0.0
Computación Emergente,2526-3,1,anon_174,6,42,0.0,0.12106526,2.0,0.0
Computación Emergente,2526-3,1,anon_283,6,42,3.0,2.3959913,2.0,4.0
Computación Emergente,2526-3,1,anon_284,6,42,21.0,15.260851,2.0,22.0
Computación Emergente,2526-3,1,anon_285,6,42,30.0,17.945229,2.0,28.0
Computación Emergente,2526-3,1,anon_286,6,42,18.0,13.074699,2.0,18.0
Computación Emergente,2526-3,1,anon_287,6,42,23.0,20.431198,2.0,32.0
Computación Emergente,2526-3,1,anon_288,6,42,24.0,13.191865,2.0,18.0
Computación Emergente,2526-3,1,anon_289,6,42,0.0,-0.016350567,2.0,0.0
Computación Emergente,2526-3,1,anon_290,6,42,5.0,7.1905193,2.0,10.0
Computación Emergente,2526-3,1,anon_291,6,42,0.0,0.25885725,2.0,0.0
Computación Emergente,2526-3,1,anon_292,6,42,6.0,7.8907766,2.0,10.0
Computación Emergente,2526-3,1,anon_293,6,42,0.0,0.0283854,2.0,0.0
Computación Emergente,2526-3,1,anon_294,6,42,0.0,0.035297573,2.0,0.0
Computación Emergente,2526-3,1,anon_295,6,42,3.0,0.30327058,2.0,0.0
Computación Emergente,2526-3,1,anon_296,6,42,0.0,0.049977243,2.0,0.0
Computación Emergente,2526-3,1,anon_297,6,42,16.0,13.11445,2.0,18.0
Computación Emergente,2526-3,1,anon_298,6,42,6.0,8.100302,2.0,10.0
Computación Emergente,2526-3,1,anon_299,6,42,0.0,0.07422435,2.0,0.0
Computación Emergente,2526-3,1,anon_300,6,42,27.0,19.44979,2.0,30.0
Computación Emergente,2526-3,1,anon_301,6,42,12.0,8.409645,2.0,12.0
Computación Emergente,2526-3,1,anon_302,6,42,0.0,0.04594487,2.0,0.0
Computación Emergente,2526-3,1,anon_303,6,42,9.0,9.185622,2.0,12.0
Computación Emergente,2526-3,1,anon_304,6,42,0.0,0.4357271,2.0,0.0
Computación Emergente,2526-3,1,anon_305,6,42,12.0,14.34608,2.0,20.0
Computación Emergente,2526-3,1,anon_306,6,42,11.0,6.308655,2.0,8.0
Computación Emergente,2526-3,1,anon_307,6,42,0.0,0.16489166,2.0,0.0
Computación Emergente,2526-3,1,anon_308,6,42,9.0,10.512628,2.0,14.0
Computación Emergente,2526-3,1,anon_309,6,42,2.0,0.1890797,2.0,0.0
Computación Emergente,2526-3,1,anon_310,6,42,8.0,11.936898,2.0,16.0
Computación Emergente,2526-3,1,anon_311,6,42,0.0,0.21484178,2.0,0.0
Computación Emergente,2526-3,1,anon_312,6,42,7.0,6.33842,2.0,8.0
Computación Emergente,2526-3,1,anon_313,6,42,1.0,1.6027143,2.0,2.0
Computación Emergente,2526-3,1,anon_314,6,42,1.0,1.2634902,2.0,2.0
Computación Emergente,2526-3,1,anon_315,6,42,1.0,1.4716808,2.0,2.0
Computación Emergente,2526-3,1,anon_316,6,42,11.0,10.651919,2.0,14.0
Computación Emergente,2526-3,1,anon_317,6,42,0.0,0.6489212,2.0,0.0
Computación Emergente,2526-3,1,anon_318,6,42,0.0,0.18936282,2.0,0.0
Computación Emergente,2526-3,1,anon_319,6,42,22.0,9.01468,2.0,12.0
Computación Emergente,2526-3,1,anon_320,6,42,3.0,1.3764908,2.0,2.0
Computación Emergente,2526-3,1,anon_321,6,42,3.0,5.102207,2.0,6.0
Computación Emergente,2425-3,1,anon_148,8,42,1.0,1.6940398,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_149,8,42,5.0,2.7991738,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_150,8,42,4.0,1.6306491,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_151,8,42,1.0,1.4023633,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_152,8,42,4.0,1.4096351,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_153,8,42,0.0,0.26141232,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_154,8,42,0.0,0.23472339,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_155,8,42,5.0,2.8026254,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_156,8,42,0.0,0.3014286,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_157,8,42,2.0,0.2774316,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_158,8,42,0.0,0.25445378,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_159,8,42,1.0,1.3772188,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_160,8,42,1.0,1.2018633,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_161,8,42,0.0,0.086741924,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_162,8,42,0.0,0.36632526,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_163,8,42,0.0,0.35113236,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_164,8,42,5.0,5.003784,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_165,8,42,6.0,3.6208227,4.2110090255737305,4.5
Computación Emergente,2425-3,1,anon_166,8,42,2.0,1.192708,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_167,8,42,0.0,0.29261675,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_168,8,42,5.0,3.711357,4.2110090255737305,4.5
Computación Emergente,2425-3,1,anon_169,8,42,0.0,0.068596005,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_170,8,42,0.0,0.25143403,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_171,8,42,3.0,2.363102,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_172,8,42,0.0,0.037122726,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_173,8,42,6.0,4.736831,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_174,8,42,6.0,3.5531576,4.2110090255737305,4.5
Computación Emergente,2425-3,1,anon_175,8,42,0.0,-0.046351552,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_176,8,42,6.0,4.6623816,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_177,8,42,3.0,-0.05379677,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_178,8,42,3.0,2.3188188,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_179,8,42,0.0,-0.0116022825,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_180,8,42,0.0,-0.01618588,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_181,8,42,3.0,-0.020259976,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_182,8,42,4.0,1.0308299,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_183,8,42,7.0,4.519934,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_184,8,42,1.0,0.9976826,4.2110090255737305,1.5
Computación Emergente,2425-3,1,anon_185,8,42,0.0,-0.06817025,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_185,8,42,0.0,-0.03409171,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_186,8,42,0.0,0.32279205,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_187,8,42,7.0,6.6553626,4.2110090255737305,7.5
Computación Emergente,2425-3,2,anon_188,8,42,0.0,0.2594167,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_189,8,42,2.0,2.6341364,4.2110090255737305,3.0
Computación Emergente,2425-3,2,anon_190,8,42,0.0,0.202371,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_191,8,42,0.0,0.17632878,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_192,8,42,5.0,3.7494404,4.2110090255737305,4.5
Computación Emergente,2425-3,2,anon_193,8,42,0.0,0.30318707,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_194,8,42,1.0,0.108107984,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_195,8,42,0.0,0.08857679,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_196,8,42,1.0,1.1644154,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_197,8,42,0.0,0.05407071,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_198,8,42,2.0,1.0988032,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_199,8,42,1.0,1.4365523,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_200,8,42,4.0,3.8736296,4.2110090255737305,4.5
Computación Emergente,2425-3,2,anon_201,8,42,0.0,0.19788444,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_202,8,42,1.0,1.3437006,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_203,8,42,0.0,-0.01660639,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_204,8,42,3.0,2.6136074,4.2110090255737305,3.0
Computación Emergente,2425-3,2,anon_205,8,42,0.0,0.16469622,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_206,8,42,1.0,1.1191603,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_207,8,42,0.0,-0.040305078,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_208,8,42,1.0,1.1077302,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_209,8,42,1.0,1.2240299,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_210,8,42,0.0,0.13685787,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_211,8,42,0.0,0.13272542,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_212,8,42,0.0,-0.049466312,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_213,8,42,1.0,1.1145144,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_214,8,42,0.0,-0.048297286,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_215,8,42,0.0,-0.046917677,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_216,8,42,1.0,1.2814391,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_217,8,42,0.0,-0.042836487,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_218,8,42,1.0,1.099024,4.2110090255737305,1.5
Computación Emergente,2425-3,2,anon_219,8,42,2.0,1.0084167,4.2110090255737305,1.5
Computación Emergente,2526-1,1,anon_174,8,42,0.0,0.6502257,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_205,8,42,0.0,0.19588035,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_212,8,42,1.0,0.9520489,3.097402572631836,1.5
Computación Emergente,2526-1,1,anon_220,8,42,1.0,2.2607083,3.097402572631836,1.5
Computación Emergente,2526-1,1,anon_221,8,42,13.0,16.460716,3.097402572631836,15.0
Computación Emergente,2526-1,1,anon_222,8,42,1.0,2.0405195,3.097402572631836,1.5
Computación Emergente,2526-1,1,anon_223,8,42,3.0,4.5324903,3.097402572631836,4.5
Computación Emergente,2526-1,1,anon_224,8,42,8.0,12.61471,3.097402572631836,10.5
Computación Emergente,2526-1,1,anon_225,8,42,1.0,2.487829,3.097402572631836,1.5
Computación Emergente,2526-1,1,anon_226,8,42,5.0,5.3398323,3.097402572631836,6.0
Computación Emergente,2526-1,1,anon_227,8,42,4.0,5.296809,3.097402572631836,6.0
Computación Emergente,2526-1,1,anon_228,8,42,15.0,18.347599,3.097402572631836,18.0
Computación Emergente,2526-1,1,anon_229,8,42,1.0,1.3793539,3.097402572631836,1.5
Computación Emergente,2526-1,1,anon_230,8,42,1.0,1.315999,3.097402572631836,1.5
Computación Emergente,2526-1,1,anon_231,8,42,4.0,7.647892,3.097402572631836,6.0
Computación Emergente,2526-1,1,anon_232,8,42,8.0,13.24793,3.097402572631836,12.0
Computación Emergente,2526-1,1,anon_233,8,42,0.0,0.34385774,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_234,8,42,5.0,5.9964676,3.097402572631836,7.5
Computación Emergente,2526-1,1,anon_235,8,42,13.0,15.04234,3.097402572631836,15.0
Computación Emergente,2526-1,1,anon_236,8,42,2.0,1.2394724,3.097402572631836,1.5
Computación Emergente,2526-1,1,anon_237,8,42,13.0,15.022439,3.097402572631836,15.0
Computación Emergente,2526-1,1,anon_238,8,42,0.0,-0.051071882,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_239,8,42,1.0,1.1801934,3.097402572631836,1.5
Computación Emergente,2526-1,1,anon_240,8,42,0.0,-0.07265842,3.097402572631836,0.0
