materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,estado_real,prediccion_continua,posterior_0,posterior_1-2,posterior_3-5,posterior_6-11,posterior_12 o más,ess,n_train_fold,n_test_fold,evidencia_anio_que_cursa,evidencia_tamano_grupo,evidencia_participaciones_semana,evidencia_participaciones_semana_anterior
Computación Emergente,2425-3,anon_205,2,6,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_205,2,8,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_206,2,4,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_206,2,6,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_206,2,8,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_207,2,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_207,2,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_207,2,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_208,2,4,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_208,2,6,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_208,2,8,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_209,2,4,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_209,2,6,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_209,2,8,1.0,1-2,6.817700439125454,8.009611533840609e-05,0.3460953143772527,0.11541850220264317,0.3845414497396877,0.1538646375650781,5,109,73,4,grande,0,1
Computación Emergente,2425-3,anon_210,2,4,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_210,2,6,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_210,2,8,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_211,2,4,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_211,2,6,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_211,2,8,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_212,2,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_212,2,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_212,2,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_213,2,4,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_213,2,6,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_213,2,8,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_214,2,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_214,2,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_214,2,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_215,2,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_215,2,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_215,2,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_216,2,4,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_216,2,6,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_216,2,8,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_217,2,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_217,2,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_217,2,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_218,2,4,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_218,2,6,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_218,2,8,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_219,2,4,2.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_219,2,6,2.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_219,2,8,2.0,1-2,6.580740028841518,0.00010958904109589043,0.2631232876712329,0.42093150684931513,0.1053150684931507,0.2105205479452055,5,109,73,5 o más,grande,0,1
Computación Emergente,2425-3,anon_185,2,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_185,2,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_185,2,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_148,1,4,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_148,1,6,1.0,1-2,6.108552716851383,0.00010411244143675168,0.3499219156689224,0.15002602811035917,0.3998958875585632,0.10005205622071836,5,109,73,4,grande,1,0
Computación Emergente,2425-3,anon_148,1,8,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_149,1,4,5.0,3-5,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_149,1,6,5.0,3-5,6.108552716851383,0.00010411244143675168,0.3499219156689224,0.15002602811035917,0.3998958875585632,0.10005205622071836,5,109,73,4,grande,1,0
Computación Emergente,2425-3,anon_149,1,8,5.0,3-5,6.817700439125454,8.009611533840609e-05,0.3460953143772527,0.11541850220264317,0.3845414497396877,0.1538646375650781,5,109,73,4,grande,0,1
Computación Emergente,2425-3,anon_150,1,4,4.0,3-5,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_150,1,6,4.0,3-5,6.108552716851383,0.00010411244143675168,0.3499219156689224,0.15002602811035917,0.3998958875585632,0.10005205622071836,5,109,73,4,grande,1,0
Computación Emergente,2425-3,anon_150,1,8,4.0,3-5,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_151,1,4,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_151,1,6,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_151,1,8,1.0,1-2,6.580740028841518,0.00010958904109589043,0.2631232876712329,0.42093150684931513,0.1053150684931507,0.2105205479452055,5,109,73,5 o más,grande,0,1
Computación Emergente,2425-3,anon_152,1,4,4.0,3-5,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_152,1,6,4.0,3-5,6.335659443549964,0.00012247397428046542,0.2940600122473975,0.35284751990202085,0.17648499693815067,0.17648499693815067,5,109,73,5 o más,grande,1,0
Computación Emergente,2425-3,anon_152,1,8,4.0,3-5,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_153,1,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_153,1,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_153,1,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_154,1,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_154,1,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_154,1,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_155,1,4,5.0,3-5,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_155,1,6,5.0,3-5,6.108552716851383,0.00010411244143675168,0.3499219156689224,0.15002602811035917,0.3998958875585632,0.10005205622071836,5,109,73,4,grande,1,0
Computación Emergente,2425-3,anon_155,1,8,5.0,3-5,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_156,1,4,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_156,1,6,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_156,1,8,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_157,1,4,2.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_157,1,6,2.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_157,1,8,2.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_158,1,4,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_158,1,6,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_158,1,8,0.0,0,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_159,1,4,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_159,1,6,1.0,1-2,6.108552716851383,0.00010411244143675168,0.3499219156689224,0.15002602811035917,0.3998958875585632,0.10005205622071836,5,109,73,4,grande,1,0
Computación Emergente,2425-3,anon_159,1,8,1.0,1-2,1.226636438500204,0.5986253321523471,0.27210628875110715,0.04422320637732506,0.08163684676705049,0.0034083259521700622,5,109,73,4,grande,0,0
Computación Emergente,2425-3,anon_160,1,4,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_160,1,6,1.0,1-2,6.335659443549964,0.00012247397428046542,0.2940600122473975,0.35284751990202085,0.17648499693815067,0.17648499693815067,5,109,73,5 o más,grande,1,0
Computación Emergente,2425-3,anon_160,1,8,1.0,1-2,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_161,1,4,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_161,1,6,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_161,1,8,0.0,0,0.9774020034352088,0.679517393927207,0.17374622964005632,0.12355519806957571,0.011590589181580535,0.011590589181580535,5,109,73,5 o más,grande,0,0
Computación Emergente,2425-3,anon_162,1,4,0.0,0,3.427691941726313,0.5237559927260703,3.3063316250619935e-05,0.25395933212101174,0.1587369813192263,0.0635146305174409,5,109,73,3,grande,0,0
Computación Emergente,2425-3,anon_162,1,6,0.0,0,3.427691941726313,0.5237559927260703,3.3063316250619935e-05,0.25395933212101174,0.1587369813192263,0.0635146305174409,5,109,73,3,grande,0,0
Computación Emergente,2425-3,anon_162,1,8,0.0,0,3.427691941726313,0.5237559927260703,3.3063316250619935e-05,0.25395933212101174,0.1587369813192263,0.0635146305174409,5,109,73,3,grande,0,0
Computación Emergente,2425-3,anon_163,1,4,0.0,0,3.427691941726313,0.5237559927260703,3.3063316250619935e-05,0.25395933212101174,0.1587369813192263,0.0635146305174409,5,109,73,3,grande,0,0
Computación Emergente,2425-3,anon_163,1,6,0.0,0,3.427691941726313,0.5237559927260703,3.3063316250619935e-05,0.25395933212101174,0.1587369813192263,0.0635146305174409,5,109,73,3,grande,0,0
Computación Emergente,2425-3,anon_163,1,8,0.0,0,3.427691941726313,0.5237559927260703,3.3063316250619935e-05,0.25395933212101174,0.1587369813192263,0.0635146305174409,5,109,73,3,grande,0,0
