tratamiento,materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,prediccion_continua,evidencia_completa
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,4,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,6,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,8,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,4,8.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,6,8.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,8,8.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,4,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,6,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,8,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,4,6.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,6,6.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,8,6.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,4,4.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,6,4.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,8,4.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,4,9.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,6,9.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,8,9.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,4,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,6,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,8,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,4,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,6,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,8,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,4,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,6,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,8,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,4,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,6,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,8,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,4,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,6,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,8,5.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,4,10.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,6,10.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,8,10.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,4,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,6,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,8,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,4,2.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,6,2.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,8,2.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,4,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,6,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,8,0.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,4,10.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,6,10.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,8,10.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,4,2.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,6,2.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,8,2.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,4,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,6,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,8,1.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,4,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,6,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,8,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,4,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,6,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,8,3.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,4,8.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,6,8.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,8,8.0,5.413333333333334,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,4,9.0,6.883783160322954,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,6,9.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,8,9.0,5.732668052668053,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,4,12.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,6,12.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,8,12.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,4,3.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,6,3.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,8,3.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,4,3.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,6,3.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,8,3.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,4,9.0,5.732668052668053,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,6,9.0,12.629084628670121,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,8,9.0,4.0073229706390325,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,4,2.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,6,2.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,8,2.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,4,11.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,6,11.0,2.8067878787878793,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,8,11.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,4,2.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,6,2.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,8,2.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,4,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,6,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,8,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_010,1,4,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_010,1,6,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_010,1,8,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_011,1,4,3.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_011,1,6,3.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_011,1,8,3.0,6.282201993931513,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_012,1,4,8.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_012,1,6,8.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_012,1,8,8.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_013,1,4,5.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_013,1,6,5.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_013,1,8,5.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_014,1,4,9.0,9.654350674373795,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_014,1,6,9.0,7.419899807321773,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_014,1,8,9.0,11.552768697374939,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_015,1,4,12.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_015,1,6,12.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_015,1,8,12.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_016,1,4,2.0,2.8067878787878793,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_016,1,6,2.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_016,1,8,2.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_017,1,4,11.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_017,1,6,11.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_017,1,8,11.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_018,1,4,8.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_018,1,6,8.0,12.59189003436426,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_018,1,8,8.0,9.411460771564803,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_019,1,4,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_019,1,6,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_019,1,8,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_020,1,4,0.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_020,1,6,0.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_020,1,8,0.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_021,1,4,0.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_021,1,6,0.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_021,1,8,0.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_022,1,4,11.0,7.193817762399078,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_022,1,6,11.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_022,1,8,11.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_023,1,4,3.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_023,1,6,3.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_023,1,8,3.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_024,1,4,5.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_024,1,6,5.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_024,1,8,5.0,8.791203463203464,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_025,1,4,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_025,1,6,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_025,1,8,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_026,1,4,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_026,1,6,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_026,1,8,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_027,1,4,8.0,9.654350674373795,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_027,1,6,8.0,6.282201993931513,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_027,1,8,8.0,6.282201993931513,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_028,1,4,8.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_028,1,6,8.0,2.8067878787878793,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_028,1,8,8.0,8.765085910652923,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_029,1,4,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_029,1,6,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_029,1,8,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_030,1,4,1.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_030,1,6,1.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_030,1,8,1.0,0.7346871082827114,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_031,1,4,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_031,1,6,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_031,1,8,1.0,2.144458512014158,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_032,1,4,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_032,1,6,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_032,1,8,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_033,1,4,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_033,1,6,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_033,1,8,1.0,1.412581852835069,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_034,1,4,0.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_034,1,6,0.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_034,1,8,0.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_035,1,4,8.0,1.2009141534678527,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_035,1,6,8.0,2.8067878787878793,True
dropna,Matemáticas Discretas,2526-2,anon_md_2526_2_1_035,1,8,8.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_001,1,4,13.0,4.544552398788131,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_001,1,6,13.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_001,1,8,13.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_002,1,4,0.0,3.1619650511919035,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_002,1,6,0.0,3.1619650511919035,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_002,1,8,0.0,3.1619650511919035,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_003,1,4,4.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_003,1,6,4.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_003,1,8,4.0,8.875973225356445,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_004,1,4,2.0,3.1619650511919035,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_004,1,6,2.0,7.167534499058036,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_004,1,8,2.0,7.323279598815246,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_005,1,4,3.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_005,1,6,3.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_005,1,8,3.0,6.346169423156843,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_006,1,4,2.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_006,1,6,2.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_006,1,8,2.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_007,1,4,0.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_007,1,6,0.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_007,1,8,0.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_008,1,4,12.0,6.346169423156843,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_008,1,6,12.0,8.863279904761162,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_008,1,8,12.0,8.875973225356445,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_009,1,4,1.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_009,1,6,1.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_009,1,8,1.0,4.544552398788131,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_010,1,4,8.0,7.618822234619172,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_010,1,6,8.0,7.618822234619172,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_010,1,8,8.0,11.20495360848302,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_011,1,4,4.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_011,1,6,4.0,4.211142589285103,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_011,1,8,4.0,4.544552398788131,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_012,1,4,10.0,9.224102099117399,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_012,1,6,10.0,8.491787262375498,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_012,1,8,10.0,10.41402662832105,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_013,1,4,0.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_013,1,6,0.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_013,1,8,0.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_014,1,4,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_014,1,6,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_014,1,8,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_015,1,4,0.0,3.1619650511919035,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_015,1,6,0.0,3.1619650511919035,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_015,1,8,0.0,3.1619650511919035,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_016,1,4,0.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_016,1,6,0.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_016,1,8,0.0,2.039058783213951,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_017,1,4,0.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_017,1,6,0.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_017,1,8,0.0,1.4479956402079357,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_018,1,4,9.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_018,1,6,9.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_018,1,8,9.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_019,1,4,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_019,1,6,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_019,1,8,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_020,1,4,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_020,1,6,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_020,1,8,0.0,3.1741933313161135,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_021,1,4,13.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_021,1,6,13.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_021,1,8,13.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_022,1,4,11.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_022,1,6,11.0,8.8775660802816,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_022,1,8,11.0,8.8775660802816,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_023,1,4,0.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_023,1,6,0.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_023,1,8,0.0,5.201256913021619,True
nan,Matemáticas Discretas,2526-3,anon_md_2526_3_1_024,1,4,0.0,3.1619650511919035,True
